Vessel_ID,Timestamp,Latitude,Longitude,Speed_knots,Engine_RPM,Depth_meters,Distance_covered_nm,Course_Deviation_degrees
SHIP_0001,2024-03-05 06:00:00,37.48675998494233,-99.98934126408601,7.93209643384051,1526.6523373847858,0,12.428175548801862,0.8130541722678233
SHIP_0001,2024-02-26 21:00:00,52.15276057967388,160.90276428233318,20.542938318548735,1616.80849947161,0,21.78687845310184,4.06354385094736
SHIP_0001,2024-06-26 20:00:00,20.615505070865808,-11.695784353890708,19.920897585308467,1666.7375301943193,0,48.14645487525255,-1.2512942047629592
SHIP_0001,2024-11-11 16:00:00,54.778791459837855,-99.01374597981781,24.859295922386007,647.5931294707977,0,28.13885993566472,4.69302535619099
SHIP_0001,2024-09-14 22:00:00,46.25253675416628,70.08585425301814,16.686286238462003,2302.316020981978,0,3.2268726367314358,-2.190368104077697
SHIP_0001,2024-07-29 23:00:00,35.287257340488736,-141.81339802745634,17.936967233374475,1276.5367679797444,0,12.240342539542533,-2.34062075035761
SHIP_0001,2024-07-25 20:00:00,59.14667029453524,175.97395343226498,11.190552325726555,2127.590039413897,0,34.551827455140085,-3.373830606551087
SHIP_0001,2024-03-06 21:00:00,23.890357666269338,157.72630011352595,23.38353103671119,665.4968400706123,0,43.956412810363844,0.5158787254407002
SHIP_0001,2024-08-01 12:00:00,21.202417742101673,-45.02186085818548,12.61781713262043,2439.828795629206,0,42.26382723364973,3.383287047111379
SHIP_0001,2024-03-09 01:00:00,21.64410316444341,-130.85747242851735,19.998214989399436,2326.331504515286,0,29.672327083948126,2.2612084407184803
SHIP_0001,2024-07-19 09:00:00,53.45208541240516,-91.02587311495948,24.081020545174447,1712.34926890176,0,12.203497469669673,1.7170068440585675
SHIP_0001,2024-05-22 11:00:00,29.007814674194016,-172.14762440006618,21.627429801250024,1115.5544795420988,0,41.00290102544005,4.679737654398231
SHIP_0001,2024-11-25 05:00:00,50.36831957394313,32.05658032763696,20.69336527888619,1778.7227139484846,0,40.447188708448735,4.031510586766263
SHIP_0001,2024-10-13 17:00:00,33.43187309593099,31.350751178787867,23.083173889874967,1196.5109340466006,0,26.18548496883073,2.8365301274114305
SHIP_0001,2024-08-01 03:00:00,32.40269230399169,8.81968575976566,14.186936158923448,2184.182830037419,0,38.676969324454475,-4.337640221481341
SHIP_0001,2024-06-22 12:00:00,59.762641853818096,-3.3780840428149537,9.802912375563862,651.7266562173279,0,7.315106373621812,-3.719541610422276
SHIP_0001,2024-09-16 22:00:00,36.29213241189662,70.7042624025907,13.233224287150563,2248.6352097088343,0,26.246566688346334,4.731103492701044
SHIP_0001,2024-10-09 09:00:00,28.313817072135198,115.19382760113069,5.636093629703303,1597.4306184148172,0,27.18675168289363,-1.440085157280139
SHIP_0001,2024-04-18 01:00:00,24.837316840208977,-61.30098008009603,14.622907881125863,1875.569434192166,0,26.0711936638158,-3.4302231728380628
SHIP_0001,2024-06-21 15:00:00,22.750201744216263,-79.94529281198301,8.690420387127546,918.6986466734206,0,19.153133036777717,-0.15477014808978673
SHIP_0001,2024-12-05 14:00:00,41.45073964414488,78.99352615402073,21.888813452672576,1999.2324640171748,0,2.493135483946114,3.672149810747232
SHIP_0001,2024-10-16 13:00:00,40.92651528555877,-93.42174554629615,5.401423955554527,1144.1583311663567,0,11.360952342830688,-1.7250264782208538
SHIP_0001,2024-07-12 00:00:00,56.14875672786901,34.02010041012518,14.968843978581145,673.8405761748473,0,27.31822054910884,0.868411180208791
SHIP_0001,2024-11-26 23:00:00,42.69987926699019,22.637142559397244,22.992947942900244,1715.1104445871456,0,12.973304617768072,-0.01752302151059837
SHIP_0001,2024-06-07 20:00:00,57.039127746251545,-177.9170502925092,14.756196016174759,2201.6350356722924,0,5.30649360246705,3.058648867411435
SHIP_0001,2024-06-04 15:00:00,54.6192372242259,-150.7735304610312,24.64757233817213,724.0778043361047,0,20.49492435324134,4.694704332753689
SHIP_0001,2024-12-07 11:00:00,21.109582534223698,170.98692483698574,21.417229463067052,1936.9145416731074,0,27.216799870200617,-0.23380515873587981
SHIP_0001,2024-09-20 04:00:00,50.398087749406216,-113.56669156962384,15.1522075736891,984.8194648301605,0,6.627004412220973,1.1062004244163255
SHIP_0001,2024-03-17 04:00:00,40.685123209565496,154.68272714301241,12.384609630197922,1408.5359444381993,0,27.881552778969507,0.4892197988897724
SHIP_0001,2024-10-20 09:00:00,33.31199985502149,110.98994708033976,20.204557197793733,1691.2774812156886,0,24.10723323895776,-0.8815908585273142
SHIP_0001,2024-11-28 16:00:00,54.37107921939541,88.47856715486157,24.81858952914781,910.0036201064745,0,19.58220066322622,4.264494235897111
SHIP_0001,2024-05-21 07:00:00,43.147725858234075,122.85242114991672,9.03254640095489,827.311885731409,0,9.049024098618654,3.145747202313821
SHIP_0001,2024-11-10 10:00:00,45.76046541855022,145.97816838869193,18.659641268342646,1403.8972025980784,0,35.975340287910974,3.996674452921731
SHIP_0001,2024-11-21 04:00:00,31.264988998193918,89.14740357277239,22.991491465491368,1267.782442746423,0,27.63409019458544,4.06472110964547
SHIP_0001,2024-06-16 10:00:00,42.321333454379634,-25.090300293124777,18.87435214806677,833.4615199867663,0,44.052826653298474,-0.04576373596034333
SHIP_0001,2024-12-27 05:00:00,55.526022872268186,103.47007385609868,9.969782796289316,1987.892585145354,0,2.64308930205319,0.698896848713165
SHIP_0001,2024-07-11 04:00:00,55.71411295239477,-57.07288924139613,7.998348546975476,958.5027904652829,0,36.390375851260245,2.200365365460744
SHIP_0001,2024-01-04 22:00:00,44.296757322334926,24.366802246710062,21.535976556181566,2418.1495891280556,0,17.783688601748626,-2.7264901697001296
SHIP_0001,2024-09-13 22:00:00,38.62021645892521,160.45925773660434,15.11777357768932,1722.9084708692956,0,1.8873990072211848,3.7212390894415144
SHIP_0001,2024-05-27 03:00:00,24.690991892658356,151.08640052331629,12.48870739440844,637.8430787344375,0,4.7887322089505755,-3.957530339481905
SHIP_0001,2024-05-20 08:00:00,58.2920860671398,-17.435849960958556,12.980054077402606,609.5232776440627,0,17.424664840649147,3.0285344859801135
SHIP_0001,2024-06-24 12:00:00,44.67475300271351,-138.98745585538248,23.459204635969698,1431.4002446376264,0,24.561011926364603,4.184547249393011
SHIP_0001,2024-10-09 15:00:00,28.86132138555631,-17.258135977104224,14.967355454789594,1337.8508990090959,0,45.827449152336904,-1.3760610088336689
SHIP_0001,2024-07-17 05:00:00,29.02658797544975,-103.42781169275044,14.17977976034026,1614.6107377800959,0,43.170968876645965,0.3506971893365858
SHIP_0001,2024-10-06 08:00:00,31.302484668889093,-69.37833338324708,20.99564044148539,1198.773998098666,0,23.943359593627587,1.2497598705105233
SHIP_0001,2024-12-19 05:00:00,53.98258875160823,30.98298738398029,15.552954602895717,1568.9117825144938,0,24.573309470991713,-0.0298805117875105
SHIP_0001,2024-07-24 06:00:00,24.174125492846517,-59.72135600593091,10.44603709440599,2294.860819637768,0,26.802344866305393,3.007497714861211
SHIP_0001,2024-01-03 06:00:00,26.20149330685078,77.76499420232669,9.439443238658988,962.1495931761428,0,33.922744436337695,-4.802894622456359
SHIP_0001,2024-10-27 21:00:00,33.642457562096396,25.488812885918257,19.416261926210133,2110.62993471581,0,49.4477103158167,1.0319740217697957
SHIP_0001,2024-04-15 18:00:00,58.36806795939399,159.45873558210175,11.479801222135993,673.8500299006987,0,32.028797970637065,2.3590461319600227
SHIP_0001,2024-06-25 18:00:00,25.594760713869334,135.99899422818206,23.21248007080608,1749.5225420865022,0,17.45742700034192,3.2510733142265984
SHIP_0001,2024-07-09 06:00:00,21.961729578576612,118.70060276671222,12.25515789331891,2222.1360399494433,0,11.756015728966975,4.745472651988699
SHIP_0001,2024-02-27 19:00:00,26.09043837574447,132.63299219793032,20.997105118946305,1350.4270089384668,0,2.1009961076857526,-2.313226406150539
SHIP_0001,2024-04-18 07:00:00,48.26252903129634,-35.6820693032878,13.434078691065636,764.5524222506608,0,45.1280427605829,1.912218576096544
SHIP_0001,2024-01-04 02:00:00,52.89923675293591,11.35778312943447,6.343507998314202,1310.4961760553774,0,25.375779805014638,2.2020258163229576
SHIP_0001,2024-12-01 01:00:00,26.056429644320243,-85.53210396392579,10.014613211231955,1766.1961267148952,0,25.2194186567753,0.7329437817940061
SHIP_0001,2024-05-03 17:00:00,35.24786715988132,97.03330421435001,24.17254354626441,868.7418413579264,0,5.426511068302785,2.709859255354785
SHIP_0001,2024-06-20 20:00:00,36.24248052152913,-76.51214365698019,10.9424343124635,1632.8092805937945,0,24.326469707755884,1.636711653626481
SHIP_0001,2024-07-21 05:00:00,25.548931222307473,-6.707991407687523,8.240277557831693,2183.0593206200865,0,42.473984616413304,4.5523631272347895
SHIP_0001,2024-09-12 02:00:00,33.352261387429955,98.41379366631367,18.768047928554722,1369.6546772074926,0,13.073699628716234,3.1910231767419965
SHIP_0001,2024-02-22 04:00:00,20.586436983442912,168.07454748048204,24.241975715282354,2080.0271175837124,0,34.83745138983639,0.21300667413569396
SHIP_0001,2024-06-20 03:00:00,42.084387153991116,134.56983189536197,18.175667334214346,1884.5531290357048,0,42.61058692670065,-2.5033199114081404
SHIP_0001,2024-08-12 11:00:00,29.06318678235038,175.66432672237448,8.61150690254667,1635.890461105259,0,45.85892658181405,-4.660540214142012
SHIP_0001,2024-11-16 06:00:00,32.4584950136696,152.74242244869646,21.890987970701406,1138.2009464865114,0,41.61685823338319,-4.629923652845074
SHIP_0001,2024-05-14 07:00:00,29.31142037732498,-136.8352954310114,11.797499275361323,1949.5335430575228,0,4.202460699148176,-1.8470966216938969
SHIP_0001,2024-10-03 16:00:00,41.60870773510202,59.052650024406056,13.536341133097288,2253.330755724899,0,21.457798117366714,-0.3805714942441245
SHIP_0001,2024-01-23 17:00:00,21.20747622911821,134.91611077287368,20.975664715473307,2495.868221066675,0,18.184878957133797,2.671882889311269
SHIP_0001,2024-12-17 12:00:00,38.852398571447665,28.311972164543654,6.833986702228603,1172.7409276568442,0,26.60344039009163,2.3227180718464515
SHIP_0001,2024-06-05 16:00:00,23.91590657871404,-52.86147922823454,9.672155020998199,584.1863792727238,0,1.8758228019372767,4.877223897360315
SHIP_0001,2024-04-19 16:00:00,24.05442801913492,-38.61222073945172,16.771084579464908,2464.661030160163,0,44.32574992844364,1.0079844644219804
SHIP_0001,2024-03-18 20:00:00,59.492801812654996,87.27730953597919,21.75651470566491,961.1383916100381,0,41.701483369780604,-3.796612379650041
SHIP_0001,2024-10-30 02:00:00,27.338809688623783,-100.93639998294852,12.002505183334602,615.6853531267927,0,48.48602887689975,3.837858849634257
SHIP_0001,2024-03-20 17:00:00,40.08585234731388,-84.7323017014181,24.926715516134486,2294.872296092408,0,23.705656662565374,1.2293738293511867
SHIP_0001,2024-02-07 04:00:00,41.05892187644487,33.540725456731714,22.54921725260761,1031.2000851774121,0,7.3462311428574045,3.887480798689772
SHIP_0001,2024-07-28 00:00:00,54.34110866512373,-167.34830384349243,19.704253090469056,1062.7819211550536,0,13.37980560408337,-4.949178601819741
SHIP_0001,2024-08-11 18:00:00,48.67799889802531,-1.3728413958230512,22.024138280975375,1490.2930540279485,0,24.54874228900575,0.9240778465951758
SHIP_0001,2024-04-24 09:00:00,43.404614611478266,58.42660667234566,19.678198379074033,1542.5206243608297,0,43.5398793985258,-2.5471446774466546
SHIP_0001,2024-03-12 00:00:00,32.89622042410129,-93.7744043271721,22.632742655407004,2422.6305763698147,0,23.808030429729193,3.7907148022813164
SHIP_0001,2024-11-11 01:00:00,53.58153062964348,-97.52338730955165,10.17376661395816,886.2657291745861,0,5.120812998931248,-1.7356642349670706
SHIP_0001,2024-03-27 00:00:00,24.438284986377695,-44.72488546827558,5.368554374764349,1364.4815677850247,0,42.16595363431972,-1.078487885548034
SHIP_0001,2024-04-09 06:00:00,57.368897135345954,-142.89224174916674,6.356741182103438,1101.9271338936323,0,35.7004323436188,-4.326493985312283
SHIP_0001,2024-12-02 09:00:00,39.9531565192446,-159.51857133706432,16.887917184570906,1267.2245208112436,0,4.215681084126635,3.215129474074409
SHIP_0001,2024-05-19 20:00:00,57.816621534618044,-142.62734005257545,21.51841531599793,1096.7488619799851,0,42.15741106895112,2.728227800168045
SHIP_0001,2024-05-11 11:00:00,46.50554916022474,-81.67615821253433,13.394546338522446,1777.051895328171,0,20.48212550017692,-2.2578479765132995
SHIP_0001,2024-08-22 10:00:00,36.0179242873961,141.5411527839321,5.622681657690228,1803.3336507517702,0,19.057790842464296,3.64358249839637
SHIP_0001,2024-04-03 23:00:00,41.649984483664035,-123.26485497814731,15.607087874565122,535.7237849566387,0,40.04309356533735,-2.058320266565221
SHIP_0001,2024-08-23 15:00:00,56.78904606548386,42.71417183519044,7.34616377924789,750.3715844051009,0,34.592699074219595,-0.6969410510053731
SHIP_0001,2024-08-29 13:00:00,28.358378300522688,-121.52553899092189,16.80527877771245,1366.4934979433112,0,49.23321896274229,-3.5041935733243426
SHIP_0001,2024-12-18 17:00:00,47.82584255880888,-37.23272750894937,24.05297276077434,2315.6373059692805,0,36.48998009819418,2.4916163910128306
SHIP_0001,2024-10-07 11:00:00,60.66751687160359,-128.71290610017766,19.049299410882078,1619.2973669738283,0,1.4787715235399994,-1.7353869175600813
SHIP_0001,2024-01-01 01:00:00,40.677002306222946,137.15839513838284,24.549327726295715,901.7181797245884,0,34.966503100311364,3.214407280098664
SHIP_0001,2024-01-05 09:00:00,27.39898100865579,-141.89326063815952,5.631722896512841,2372.4244924873797,0,3.5465928989221482,0.41296335301070464
SHIP_0001,2024-08-12 07:00:00,58.15305197716409,45.76367099559126,14.687968951480812,1821.6402365985014,0,28.09707117700596,0.9747586263193009
SHIP_0001,2024-01-01 21:00:00,38.96071328231463,51.786925662480314,6.632599640611792,620.7041679811276,0,13.108058466497177,-3.4045531988681166
SHIP_0001,2024-02-22 18:00:00,28.25277137088669,171.04684297611416,20.79397014284958,1817.4155510017522,0,25.41159010620381,0.5536355093763126
SHIP_0001,2024-10-21 01:00:00,45.88567103222905,-58.819710364350314,6.630529791048534,1306.5227222476638,0,11.80749512119384,-0.8160021133234725
SHIP_0001,2024-01-15 16:00:00,53.57221658907759,-117.03900397130832,21.924905840380987,1757.5296364118901,0,37.03216463462188,2.6772388806678027
SHIP_0001,2024-02-09 19:00:00,20.823464225801562,133.13220715534652,19.50515320830273,1473.3378828494056,0,43.797738666001365,4.007018640112586
SHIP_0001,2024-02-28 02:00:00,31.01793640778066,-51.84803910631946,21.71996127562419,971.5841879184197,0,39.024010144736046,-0.9468981691425657
SHIP_0001,2024-01-22 21:00:00,58.84302672616986,-114.261932514954,9.944621488063541,2241.4998025450227,0,22.81995749513061,0.14817353929690213
SHIP_0001,2024-05-11 11:00:00,43.90517408518575,-121.1748282579569,10.16266865402255,1813.4733290825843,0,16.934313147010048,2.7347312568660067
SHIP_0001,2024-10-21 06:00:00,37.104002894005575,-94.89474624914988,21.57766731765219,1361.775047323612,0,13.186999356793866,1.1714498660403008
SHIP_0001,2024-10-04 08:00:00,30.80338297002221,-51.472502453472124,12.134641060800034,1567.0238505993912,0,39.30772616240644,2.053855941122036
SHIP_0001,2024-04-01 19:00:00,54.31042263610585,20.952611780902533,24.73385960714323,745.9416170592534,0,12.325414708954684,-4.48303162758473
SHIP_0001,2024-09-17 22:00:00,29.845925082910323,-114.81030151230182,12.94757976928802,1459.7941631841463,0,34.61241906316622,-4.826202098145203
SHIP_0001,2024-11-07 09:00:00,58.9979258018937,28.00325383009919,11.853069762418308,1564.4899776525983,0,7.161334078525793,-3.672853461807226
SHIP_0001,2024-03-23 01:00:00,27.76225360457003,63.39269167390364,22.362845087550106,854.2995788947718,0,34.93867165908206,3.381152896481103
SHIP_0001,2024-09-10 17:00:00,20.79252520179401,-92.023590638147,20.370387290475826,726.2196381531461,0,39.98000821312375,4.186777969935044
SHIP_0001,2024-05-08 00:00:00,29.443721862059235,56.62559658724726,7.131860606159814,1815.6906092060722,0,49.971272562762664,-4.51787961139444
SHIP_0001,2024-08-25 16:00:00,54.49029294792744,177.70439294012093,10.773711910612763,718.2192635314995,0,32.875070741794076,2.651908645557847
SHIP_0001,2024-03-10 11:00:00,47.06446855943592,111.14223756496055,13.71166629625866,2135.668432350043,0,6.890243713159814,0.44489097960849566
SHIP_0001,2024-04-25 12:00:00,33.78068572762329,-48.49732812045592,12.771162025406914,1397.3872452450614,0,12.639662412842046,-1.2674820837065992
SHIP_0001,2024-09-09 11:00:00,20.812229930142042,30.817711311129095,20.18688655845732,1500.8906182614828,0,27.575819584007178,4.514785596659912
SHIP_0001,2024-02-19 01:00:00,23.541396990161626,-126.2774463649458,14.533909500823183,1288.7306476367003,0,27.921297683092213,2.4687571613582273
SHIP_0001,2024-09-30 18:00:00,20.602960463053982,-109.32388288907298,23.540690895926133,620.5347805791217,0,46.787365313470204,-1.4837731276036559
SHIP_0001,2024-09-07 12:00:00,44.95527960316026,8.413922775440753,15.645204266780803,1661.8641065255954,0,5.391690618592164,2.176357859086295
SHIP_0001,2024-10-09 19:00:00,52.656799532257665,8.349944939884343,10.905565784406202,2086.8145162956744,0,10.076193880823073,4.177524891713773
SHIP_0001,2024-08-04 19:00:00,39.052344241199904,110.18916211588274,17.663027511880447,2402.806684413314,0,30.47897918717023,3.191888594267901
SHIP_0001,2024-10-13 05:00:00,43.211846699690916,105.98656299504871,12.215450382211996,2311.782209575521,0,38.727290312332265,0.5663705793671721
SHIP_0001,2024-02-24 20:00:00,32.30019799757921,83.95103616101349,21.190599515368834,2033.312270400812,0,8.335494429890929,-0.7605518708669798
SHIP_0001,2024-01-21 02:00:00,54.11446492196002,-9.686767360645723,11.24543572097592,960.49233685574,0,11.103122061402894,1.3796079331597007
SHIP_0001,2024-02-15 20:00:00,43.377216123462055,-0.34437240797698054,13.563992298512295,1935.1955313163526,0,34.92937141489411,4.912559937021882
SHIP_0001,2024-04-07 21:00:00,23.35286302863378,81.04364689759933,6.588387379779732,671.3164991928611,0,44.81535285854179,-3.081326752812571
SHIP_0001,2024-08-16 00:00:00,29.083297823209133,-52.58631651603189,6.352251271844298,2100.713015644723,0,12.451892013611218,0.4001191460451059
SHIP_0001,2024-11-04 05:00:00,43.589225319859835,64.07847734335978,8.806497256381355,604.6777515730166,0,19.545344750807583,-1.37055728154008
SHIP_0001,2024-06-10 10:00:00,49.27423726896659,-12.866423218881017,24.152505690107603,850.6058847153192,0,34.81023965021262,-2.9906631134094352
SHIP_0001,2024-01-09 15:00:00,35.211327758124845,-28.081567797157756,7.3965800403529265,2448.3292572560313,0,1.981291440365399,2.371802250072431
SHIP_0001,2024-12-22 11:00:00,29.627978467190093,61.56284278316953,20.7580397658453,2229.3723840670805,0,30.815834220329773,0.06838431820482604
SHIP_0001,2024-04-26 01:00:00,22.183344131566347,-138.23359469076547,12.618190510219744,1192.6435371780071,0,12.713711277666015,0.09724246751698118
SHIP_0001,2024-08-08 19:00:00,31.370792035370066,159.96036295041284,16.33150724342837,1282.0855261163488,0,25.556496959918476,-1.0282122257078896
SHIP_0001,2024-08-19 04:00:00,35.35862789609915,136.23160426332302,20.800608726141228,1109.3582781960815,0,4.965044869511357,-0.9701982123483859
SHIP_0001,2024-10-07 01:00:00,26.195303473725524,-99.22545777844229,23.654614809525096,1650.32670099325,0,24.488367566754736,-1.8627230880590395
SHIP_0001,2024-12-11 06:00:00,39.157270235402436,38.515904156804595,15.051321529268849,1297.3260555446263,0,8.172325615950207,-1.3246557770846854
SHIP_0001,2024-05-03 12:00:00,21.060801240428034,-131.07528952708543,24.3164432230644,1364.9957566602639,0,16.278990521177718,0.061418628402440945
SHIP_0001,2024-08-28 17:00:00,30.28188851738487,127.1497276896281,12.729216823182943,1628.882181357765,0,10.397340324001169,-2.8824464933452165
SHIP_0001,2024-09-28 21:00:00,59.512828173077516,-159.4044636194576,7.427698788448578,1106.550295135191,0,5.951244739521687,1.9216134169413195
SHIP_0001,2024-10-14 19:00:00,44.35556393984911,47.576620363364576,9.416052595712783,847.5051913245891,0,33.13045995552116,3.4801588524940144
SHIP_0001,2024-11-23 09:00:00,24.54497572040027,139.0651347856217,12.355187017545791,1328.259505057854,0,41.54935688277684,2.3361438056140207
SHIP_0001,2024-06-03 20:00:00,20.245468173980985,-30.192157219670843,10.196264174900683,2020.57964624427,0,7.718375580720954,0.353101314525917
SHIP_0001,2024-09-21 20:00:00,53.310961186870145,46.329991864937654,10.317022733086269,1792.180246925016,0,25.467357913952295,-2.339807219946193
SHIP_0001,2024-11-27 17:00:00,25.454163034708806,130.65859332636234,21.213718559725326,1728.162622369472,0,43.11869635070034,-1.0760627847152548
SHIP_0001,2024-04-21 08:00:00,58.784550687426304,102.72480786914602,13.752062481107838,1009.3412440921023,0,42.202707391870206,-4.61573651037675
SHIP_0001,2024-12-04 11:00:00,50.0309601658457,116.99893643994737,14.002488648395193,953.9293887307283,0,44.580154890313366,-0.4938034327024212
SHIP_0001,2024-11-01 20:00:00,27.013453656444977,85.54442440527616,5.833458012047686,669.5840320916064,0,36.09984601507143,-4.279156640013266
SHIP_0001,2024-12-24 07:00:00,22.997750229838218,-167.1016041211592,14.238938733419115,2483.176817740548,0,48.56674792586284,4.423153896731929
SHIP_0001,2024-12-30 18:00:00,27.557225490694876,-144.21808944784442,10.30092856650008,541.8899220618256,0,5.02641170634494,4.6786003484503045
SHIP_0001,2024-02-21 22:00:00,51.19372893978202,-98.0354301140579,24.19653036151858,1456.5105891518474,0,44.89491527122222,-1.7778449655537165
SHIP_0001,2024-06-05 03:00:00,32.440690813079144,173.68895435669572,19.961463588590643,2123.539576180275,0,33.16745175924363,-3.7190425363379997
SHIP_0001,2024-11-11 09:00:00,28.115759596228433,-46.99381317515578,17.25879164989051,2386.1516754894155,0,12.793942879792743,-3.7849862369908194
SHIP_0001,2024-01-29 13:00:00,19.902366960051125,177.83728668439065,22.585373199956763,1016.8632405836362,0,27.65681237995483,1.3607076372982512
SHIP_0001,2024-10-25 13:00:00,38.86587933113104,123.486703557166,18.12323675362143,854.8575389394138,0,27.706319025949977,4.846697395245082
SHIP_0001,2024-10-18 19:00:00,21.926793407756787,-120.99234478429855,21.3557065971389,927.0227326213438,0,25.786781954639622,3.407030280112
SHIP_0001,2024-12-26 12:00:00,36.86666326836902,93.66422750078969,7.118614251169859,803.1387431753471,0,5.594089111632275,0.7717278328755004
SHIP_0001,2024-10-30 23:00:00,38.015425200211865,-121.9711440534088,19.8342412302586,2262.9015593500426,0,14.617202765194524,-3.060461327322251
SHIP_0001,2024-11-30 17:00:00,28.52134403059165,20.55383371679634,8.760494692308322,1210.7691373714788,0,39.405797439784465,0.5422651413201667
SHIP_0001,2024-04-20 09:00:00,53.98547558310844,120.32605647933642,20.125293157829052,2183.940742993417,0,24.045633650987497,0.020502134884471168
SHIP_0001,2024-01-30 01:00:00,35.02690969397687,-18.330812604929868,16.860886683735682,1283.0513963556587,0,21.218470201582562,1.9561814649680684
SHIP_0001,2024-09-02 11:00:00,27.743013696780494,-40.56544656869334,15.202194249976504,1946.8095312245725,0,6.102730538094085,-2.7456124453630615
SHIP_0001,2024-10-03 19:00:00,42.938435039552566,37.55182344932432,10.396414402564286,2150.098820360124,0,25.41452843090923,-4.229417208656688
SHIP_0001,2024-01-28 15:00:00,33.843445649261035,102.90392898515027,15.345381128832187,1380.397995910981,0,8.225173808607913,-1.7180724639068847
SHIP_0001,2024-02-18 17:00:00,35.16571525905471,-157.13567336005846,19.67231660084625,1098.8870209837733,0,9.500523639031904,1.3755326447022975
SHIP_0001,2024-01-28 11:00:00,51.99976938830508,-137.5510832081665,12.67665903866088,1643.744542454373,0,29.800698682247713,-3.155237468663606
SHIP_0001,2024-12-13 01:00:00,33.45089467313289,-171.4534046112381,10.974511471775461,2381.358490230681,0,13.705541184422913,-0.7034318726106488
SHIP_0001,2024-11-29 07:00:00,26.85909829599595,107.5154604198149,7.669599448318875,661.2030275142492,0,36.669026041714496,-0.03538847644700205
SHIP_0001,2024-04-28 07:00:00,49.357718387180974,95.0357124576249,7.707081645553711,2002.7501720580913,0,33.19080265708983,4.56614621083458
SHIP_0001,2024-02-29 15:00:00,21.843197552671892,-78.82609328746788,23.125091610420732,999.0923996990123,0,14.325536580302918,2.5939826241796373
SHIP_0001,2024-11-25 00:00:00,50.80538326210127,-156.4751930459501,6.25306406910709,2312.874906688822,0,7.823023184762163,0.3242068227521706
SHIP_0001,2024-06-15 16:00:00,51.26779383004235,-149.332706629784,15.966411674528484,755.9764170671727,0,44.22464509982095,-1.0655215343640845
SHIP_0001,2024-04-15 19:00:00,51.71269320330573,44.790811027602004,7.899301447596341,1950.3114551022295,0,10.368344371774661,-1.6173689466765162
SHIP_0001,2024-12-22 18:00:00,58.47600327299979,38.912185748607186,8.02493657469869,950.6338599024702,0,13.297366405674602,3.5061605784113787
