Vessel_ID,Timestamp,Fuel_Used_per_Hour_liters,Fuel_Used_per_NM_liters,Fuel_Cost_USD,Load_Weight_percent,Engine_Load_percent
SHIP_0001,2024-05-24 20:00:00,695.195025293044,36.22077046324068,466.61962345453134,56.663478761395815,35.12112840963251
SHIP_0001,2024-02-25 15:00:00,529.4356635188667,74.26955979869346,392.98555081591815,83.63408115268966,63.431556801212686
SHIP_0001,2024-10-03 20:00:00,205.3045476693389,11.155990676364324,154.85829159402428,31.78727012787141,32.692889611616266
SHIP_0001,2024-12-15 00:00:00,943.4944397476058,84.32195212080308,436.23563102343604,35.250038483431176,24.613217043091442
SHIP_0001,2024-07-12 03:00:00,288.9875134066036,19.8952598611716,114.28074949423221,42.48352332923394,40.25952188073927
SHIP_0001,2024-04-30 07:00:00,765.4860276984377,78.74956092253129,249.75675849564345,76.523353813378,59.538725461993536
SHIP_0001,2024-05-24 07:00:00,456.4563625316215,156.10130292041666,140.14672424875508,61.03288515216051,48.35372754819345
SHIP_0001,2024-10-12 07:00:00,182.3013616053118,67.91491782503128,84.69133893886813,97.40564906358277,86.88945355617784
SHIP_0001,2024-07-01 07:00:00,215.5723564330577,15.203664769735207,101.45540266548016,44.14642723132421,38.30442784615064
SHIP_0001,2024-05-15 04:00:00,489.7726370855933,202.515013100658,159.69677537339786,63.25250328433574,43.13296108668922
SHIP_0001,2024-10-25 11:00:00,604.8061652156761,83.91216802700762,185.5886804770261,30.399690494662725,25.592763040826984
SHIP_0001,2024-06-02 16:00:00,210.13282743795594,41.053928069512374,94.60549362047745,60.96819058025675,47.94822262308333
SHIP_0001,2024-03-04 13:00:00,621.2440276968179,52.66826044932745,204.55666243782298,82.45239712664892,74.54249733324026
SHIP_0001,2024-04-06 03:00:00,652.8101131855345,45.263442544343356,290.99574657206966,87.86087207639316,67.66200514460834
SHIP_0001,2024-02-19 20:00:00,827.0949094632851,67.52553493058073,279.0854598967283,73.06882291157561,59.32431554034692
SHIP_0001,2024-08-08 22:00:00,367.6277890547656,240.73419337493868,233.3168308753057,96.24149824134416,77.5511931030624
SHIP_0001,2024-04-03 23:00:00,292.3233162864466,30.06655425741599,182.06377059115448,51.2768953509809,42.76327788135494
SHIP_0001,2024-04-24 21:00:00,425.36420244882265,226.60350222172733,334.52233622023954,75.67356796011377,63.538412688117695
SHIP_0001,2024-02-02 14:00:00,297.72727217904935,15.975434164153883,214.67490509875134,83.39037268401417,64.84970461988102
SHIP_0001,2024-11-05 16:00:00,611.6793327712785,35.31167466892041,427.777905034755,90.88536395718683,74.67064464581206
SHIP_0001,2024-07-05 03:00:00,924.5997185057669,48.7468693412466,598.9291680424922,82.32662270368543,69.77762482004576
SHIP_0001,2024-02-12 16:00:00,609.9153248545686,39.62804094865218,254.20835079627804,77.23245516374557,60.25704247816244
SHIP_0001,2024-05-21 02:00:00,102.66253916971932,46.95571458099517,71.22587075848031,41.014441207693935,26.305902511373205
SHIP_0001,2024-12-24 01:00:00,379.5234356101755,25.03839066598587,261.96818961855223,71.18902801474218,57.14323350183183
SHIP_0001,2024-05-20 09:00:00,945.4245932340959,377.55326977611804,753.4206010643001,98.85414791621416,87.32080755299378
SHIP_0001,2024-03-13 15:00:00,353.9153805967325,17.967551434767817,115.47253924812654,81.62424247911291,70.96945026151303
SHIP_0001,2024-11-25 09:00:00,111.77053342970137,42.40471523238589,74.84574877455158,50.48795884374672,34.08843414754638
SHIP_0001,2024-08-04 14:00:00,315.4797514045911,20.192919372876958,222.02659907486733,94.76213361963445,70.59815035463674
SHIP_0001,2024-08-13 22:00:00,668.8567759317556,82.14811132723767,224.27145076841398,38.47352899743326,26.033916563399334
SHIP_0001,2024-12-12 03:00:00,146.00504542695552,41.06808002720495,84.59040978013869,40.042349446865565,33.41936402899128
SHIP_0001,2024-01-16 00:00:00,349.228126958828,26.02041528493854,228.24648577053964,49.82630001314171,43.28455040692486
SHIP_0001,2024-06-16 00:00:00,556.3430261656893,28.169002436931045,272.5591324037615,99.16732282419287,69.640237721402
SHIP_0001,2024-02-21 08:00:00,987.0706169140876,146.71871150052235,363.1260796651217,92.25312712421045,70.1111328094205
SHIP_0001,2024-04-07 06:00:00,848.6609780530399,51.262132164370854,490.3149284473952,88.92592918715513,70.79631373396462
SHIP_0001,2024-11-23 09:00:00,727.3504426545272,229.51962782252022,320.05533673802,79.3792817470116,60.7351354807692
SHIP_0001,2024-10-17 09:00:00,294.8841750569753,26.339942403357526,115.47190771553215,58.444468108769954,48.60207758973598
SHIP_0001,2024-09-16 21:00:00,971.3871118962047,446.08556892065064,714.0856853545669,32.73493296946091,20.962215503645872
SHIP_0001,2024-06-09 14:00:00,577.2821868584128,119.4282897467375,381.0331082373156,60.43120409508496,44.80403161867095
SHIP_0001,2024-03-19 23:00:00,872.7823354958851,220.86086030160592,356.3818134068887,99.95364028011228,87.2567903905476
SHIP_0001,2024-02-09 11:00:00,802.2355548696497,118.09882635286868,518.1320452392722,78.12741987113446,66.79377477186698
SHIP_0001,2024-11-24 03:00:00,549.428149174669,79.09934361844277,420.7755006021197,44.271662116367516,38.52939688124894
SHIP_0001,2024-06-26 21:00:00,795.2179263215799,117.00616791361985,467.18580803111627,47.646973462694554,38.852104711755985
SHIP_0001,2024-02-26 00:00:00,121.00705903710664,61.18069653936417,70.07806843550348,78.79472102317303,59.829650871283185
SHIP_0001,2024-01-12 10:00:00,119.39085533200156,8.199259294973968,59.14894450938164,30.1333855925364,21.85161751719981
SHIP_0001,2024-08-31 23:00:00,382.33880958662337,27.731860433840723,221.0053327713179,88.39986099953417,69.99359353545343
SHIP_0001,2024-11-15 06:00:00,633.1756225364165,44.350527904394134,401.3746138069988,85.30722328694178,77.21839178563972
SHIP_0001,2024-03-10 19:00:00,914.9036346827922,50.2523124950031,330.69274356391634,52.15292002710037,35.70602694506873
SHIP_0001,2024-09-16 01:00:00,113.49782656593209,9.821524222377668,82.61804102894092,74.34673682198235,63.60015243899346
SHIP_0001,2024-01-02 16:00:00,287.7816536945503,15.18736285982235,154.7645851976146,59.10631950836016,49.13686257972801
SHIP_0001,2024-04-05 03:00:00,617.9534062533222,34.54018230609908,314.07242586411314,58.29700751006802,46.69754223740079
SHIP_0001,2024-11-17 10:00:00,388.4666378346616,183.08860415629732,263.87741700500413,41.26934244752543,29.27321407832586
SHIP_0001,2024-10-16 17:00:00,272.824930502801,83.29494173598705,134.6230282065084,44.45130433102767,32.137455297231654
SHIP_0001,2024-10-24 06:00:00,364.046263091481,123.37109272551314,271.10361144042366,30.42461357413432,13.825208877337644
SHIP_0001,2024-07-21 07:00:00,588.0957277695109,162.58474188027571,455.0926855799575,49.59856342453342,47.46648678689604
SHIP_0001,2024-11-06 00:00:00,942.0080238275679,81.4886775864638,371.0035537677081,92.38776896822039,72.58960616621113
SHIP_0001,2024-03-02 04:00:00,353.38284433263016,318.8353273369153,230.73267183172584,95.3900166855504,71.97998882221435
SHIP_0001,2024-12-30 21:00:00,101.52758815138021,5.637641937885607,43.760170247255985,31.435512499849526,16.0535909400858
SHIP_0001,2024-03-11 21:00:00,706.3004637856611,71.10358006061338,414.06777362283697,59.719124163751324,51.899867732787904
SHIP_0001,2024-10-13 14:00:00,935.2536513371049,116.69002514721346,615.5334210436863,82.05656144500269,60.73430587405713
SHIP_0001,2024-12-02 07:00:00,671.1422289528475,48.709251192365166,501.01167124417236,61.528265991207675,66.2134958689123
SHIP_0001,2024-03-19 11:00:00,386.958891068375,21.364005343454682,250.78236275118846,71.11711168945484,68.50479952006678
SHIP_0001,2024-04-16 00:00:00,899.0926459912463,64.24611548129904,388.5083022667043,54.17130607232817,41.61057139202867
SHIP_0001,2024-12-10 00:00:00,322.85027957549914,46.04807087286427,184.01442639748603,45.879417678592354,40.6295155513724
SHIP_0001,2024-01-26 00:00:00,694.7901066923504,39.41154860382772,413.4510323220458,59.913232077221636,38.5138883232512
SHIP_0001,2024-09-15 12:00:00,775.0037531542974,41.95121097829503,425.65304871870535,47.89593864673376,44.0705071150989
SHIP_0001,2024-10-11 12:00:00,886.7798200487343,44.36917408716494,288.7645104812307,70.9299207436863,45.21474034181921
SHIP_0001,2024-04-05 16:00:00,455.5373667562992,31.272165044168187,224.64365447232072,38.152383454521406,20.722906423315322
SHIP_0001,2024-11-25 03:00:00,466.5021381304582,161.7189155389702,343.4630218597808,45.98769118060625,42.02645378899453
SHIP_0001,2024-02-11 09:00:00,779.4990239603869,43.580442188233626,403.1935348890054,42.90870325864842,32.477417441163134
SHIP_0001,2024-12-23 04:00:00,808.1721731890755,54.505788671655516,338.8187240990009,63.28778417106189,53.531421076081664
SHIP_0001,2024-06-08 16:00:00,318.5472512901441,16.5937989518635,153.70563634381327,69.4115117750877,56.12672914484605
SHIP_0001,2024-01-29 00:00:00,645.7985471867635,135.55068355988973,222.6635967425363,44.950163483354025,34.37967810454278
SHIP_0001,2024-02-24 11:00:00,982.4414340121508,62.97339105889723,521.8427185619795,32.99369465843959,27.020541387486773
SHIP_0001,2024-10-10 18:00:00,395.5041491310124,234.82894023973822,201.0949920471546,41.155266315665074,33.58478826085288
SHIP_0001,2024-02-12 01:00:00,952.6871806122068,56.68838178710414,708.6240829610236,36.694590812142245,23.448519286861675
SHIP_0001,2024-05-20 12:00:00,774.9449607321742,304.9121015813463,379.5019656311335,32.75159345430665,21.09584354997294
SHIP_0001,2024-07-10 21:00:00,992.7165684233162,625.4830198316255,746.0698912567352,58.186282541497405,41.3851762009119
SHIP_0001,2024-11-09 11:00:00,777.9554146914111,107.26580572658328,379.2573159046073,47.166018376925614,34.39621341223308
SHIP_0001,2024-04-30 14:00:00,802.3704693143218,44.25172629566555,540.5657019313082,89.95377425001251,75.92573037344576
SHIP_0001,2024-01-16 08:00:00,892.2099948314801,45.14041957287066,353.1173295827213,65.39371642127496,55.66213376016501
SHIP_0001,2024-12-01 14:00:00,225.8327102510373,15.958738252821325,110.17030235266024,60.40777698504392,49.873146887343154
SHIP_0001,2024-11-02 11:00:00,962.3868891516926,50.58936748004295,388.03302489897874,83.78332979474001,66.39921858241166
SHIP_0001,2024-04-29 05:00:00,526.0794131062921,111.21564091030262,370.3478945891514,36.2225812868282,24.463747350403022
SHIP_0001,2024-10-02 07:00:00,687.2863059157468,322.19791048396695,359.4218506788869,34.23606709288839,33.582143809687054
SHIP_0001,2024-04-05 03:00:00,980.1713427161704,83.98289974692776,366.04616476439423,62.48139024980932,49.4619606575879
SHIP_0001,2024-09-30 11:00:00,137.29738676211477,14.829924114783323,48.576639620874026,58.60981996438146,53.3933186518165
SHIP_0001,2024-04-29 16:00:00,490.93426538382795,44.88089793644879,272.52361216669897,73.96758988472321,62.8682668223333
SHIP_0001,2024-05-18 21:00:00,824.8094431314333,74.42783249039488,369.6540294112424,57.66716834785852,47.421687135454036
SHIP_0001,2024-01-05 00:00:00,813.5234220805465,667.8919777891696,530.3119648105984,68.41777187179002,55.75362739618954
SHIP_0001,2024-02-06 23:00:00,151.3873413274486,19.6562636129243,88.43757909979593,32.779004323265994,29.738262492881304
SHIP_0001,2024-11-17 23:00:00,294.63451875559997,26.799681665754424,192.69323536232287,30.4000727660359,28.57074975049596
SHIP_0001,2024-07-22 12:00:00,132.9378315710102,10.352628725791552,82.12069991068562,84.71372839739703,77.39907884483013
SHIP_0001,2024-03-23 12:00:00,802.1809552357477,128.36290039685107,412.96222614936136,62.56480930737589,45.61740243208281
SHIP_0001,2024-05-11 08:00:00,462.8391929138927,25.124430680546112,284.272136709175,79.7026493281122,63.815155120356415
SHIP_0001,2024-11-15 19:00:00,904.5679337532907,191.14866282025815,347.42799389879565,66.35882470873455,54.3353675259459
SHIP_0001,2024-07-14 02:00:00,232.32915733646146,31.032687738762977,151.23072675690722,96.59020300049703,80.66892113509871
SHIP_0001,2024-09-29 10:00:00,360.4996651828227,47.663734750481076,184.29251319356592,97.53599805703941,72.38195959222037
SHIP_0001,2024-10-13 17:00:00,549.4322970690798,82.02380204551854,384.33373364157427,80.68344581249696,75.09913289320474
SHIP_0001,2024-08-12 11:00:00,322.1919303096625,163.3719031574646,161.89474605144252,51.88438557938721,46.02296052435784
SHIP_0001,2024-03-25 06:00:00,124.45958800192682,6.686858873262029,47.0981802307511,88.03320206246093,77.04792107470462
SHIP_0001,2024-08-07 00:00:00,370.2871717337939,45.41277996829338,136.97855165987247,67.98118643822613,53.542007195346706
SHIP_0001,2024-05-15 01:00:00,400.02227518535256,146.23218522048526,227.66594621465967,77.33768664414565,57.72493259476259
SHIP_0001,2024-06-17 08:00:00,371.59476872128613,29.463057079218746,248.09150680766962,89.35817574182188,68.30466147767592
SHIP_0001,2024-05-21 21:00:00,817.4171036473107,242.03414398450545,344.44150181845924,33.839218470735105,25.5110155548913
SHIP_0001,2024-01-27 21:00:00,954.0138052664416,56.83455124558014,481.59602222155235,54.660548885827396,43.99319451856688
SHIP_0001,2024-09-28 15:00:00,385.41010417882956,160.918725463695,138.5960026976865,86.45823814260243,69.13136710902693
SHIP_0001,2024-11-18 22:00:00,335.7196746856792,246.00341286055178,135.53673738171608,57.93399587472632,48.27002774234163
SHIP_0001,2024-03-12 14:00:00,784.1922457048406,75.96554045242408,296.17054016905377,73.53061234613156,50.50842943224339
SHIP_0001,2024-01-11 23:00:00,718.130218266849,105.89181876323605,276.4702428040406,94.13025980985788,79.24598811039614
SHIP_0001,2024-02-27 20:00:00,306.76364392716823,17.28991965545592,153.06259454373577,75.40273554768922,61.33058475488465
SHIP_0001,2024-11-22 04:00:00,446.0442068541756,23.298445522644325,329.43672565178923,95.00960115699468,76.59682921720461
SHIP_0001,2024-07-05 08:00:00,232.78165626924283,12.209572532694837,91.97787889664524,48.0978524323334,38.88172786864235
SHIP_0001,2024-07-17 17:00:00,704.8614916504996,56.98546407951058,502.1930939463614,65.9176409330527,54.148247481304175
SHIP_0001,2024-04-26 06:00:00,211.69575262774703,33.226682049604676,149.2192869754545,83.41710695925595,65.05089149686904
SHIP_0001,2024-03-04 03:00:00,466.1196234798858,47.496854119784814,363.17273349025623,90.91322646875837,75.8804813218871
SHIP_0001,2024-09-21 12:00:00,575.6320479030944,29.538639324159227,357.4349107363507,41.899893312124995,28.77394059191179
SHIP_0001,2024-11-02 17:00:00,782.8478142526498,52.66085533471851,291.9194423279528,49.93826809321673,38.8983146450738
SHIP_0001,2024-03-19 05:00:00,448.9224947819579,40.4600405967596,334.3102973592443,31.058502452361893,25.456709685102986
SHIP_0001,2024-11-26 06:00:00,392.1345319103413,28.09751326777862,185.22661987326916,62.09692648689212,46.850690474307484
SHIP_0001,2024-07-13 23:00:00,397.80423861617294,65.01245613419614,268.55249270028804,93.68523996164085,75.0006524155018
SHIP_0001,2024-09-26 01:00:00,128.69783268841448,9.937142650953508,41.57806647232019,74.47019083339256,63.23174274821894
SHIP_0001,2024-11-02 15:00:00,692.1361054356864,62.07630488822143,389.28247702821955,77.3389864421971,64.59160843814809
SHIP_0001,2024-12-06 04:00:00,385.07114121031907,75.43741200620495,280.6419655840365,82.98945691669996,66.03342815104632
SHIP_0001,2024-03-23 21:00:00,226.84492336145254,14.103462834042675,167.64802380826825,42.591977907627395,32.94330841400628
SHIP_0001,2024-07-07 01:00:00,773.0540596741921,82.03475284780234,403.79834424469254,58.54746043583512,44.8197961646917
SHIP_0001,2024-01-16 19:00:00,123.08305772247954,8.872082255076466,76.60453760243884,38.535584648383114,33.35322469636259
SHIP_0001,2024-12-18 21:00:00,468.41863402570635,103.00213443405505,186.0179100405985,97.20808532612162,80.55173544755391
SHIP_0001,2024-01-29 09:00:00,249.94229217336408,14.298808973768011,131.80891127891658,93.41421618041565,81.67147318761975
SHIP_0001,2024-05-13 01:00:00,150.2329292472093,10.858231186089636,91.64877751750628,94.41415935266697,74.11336371273389
SHIP_0001,2024-11-18 16:00:00,431.98582273694274,114.56637111304447,129.7432041132869,84.27861610136114,65.22502356523418
SHIP_0001,2024-12-22 07:00:00,608.4820715907692,33.214218762994975,374.3434280089396,67.61146294753387,55.39930902225453
SHIP_0001,2024-09-08 22:00:00,709.7844533702026,37.36606285114426,384.3248081589175,82.29349302250695,59.42164360552565
SHIP_0001,2024-06-14 15:00:00,279.8414590215259,16.245660640781267,189.6484161475002,52.15389990833125,48.03915952287607
SHIP_0001,2024-11-19 08:00:00,773.0548143381832,97.38210396076356,334.07083013101834,83.20861515129359,63.20982110700692
SHIP_0001,2024-11-16 08:00:00,308.7178594621346,130.23012518249473,226.9889299289441,56.22744090677014,44.308662325325784
SHIP_0001,2024-08-14 20:00:00,583.951785163606,277.27331348901464,391.31957686488323,99.50673048778927,85.30332384839154
SHIP_0001,2024-11-26 14:00:00,631.2446233890057,44.707019881271954,325.3143014455487,86.80104272478285,69.1402060548354
SHIP_0001,2024-03-13 09:00:00,386.92135421719615,62.08448980412454,215.68436809116906,99.08584401167859,80.98153631506993
SHIP_0001,2024-06-14 14:00:00,938.7621545271229,96.84029496490905,390.60761583451676,61.71140150955464,57.688532391413176
SHIP_0001,2024-05-24 23:00:00,933.7680648044427,60.87007201844481,323.5143799006482,30.615225176238226,24.381129940535654
SHIP_0001,2024-11-07 17:00:00,957.771527605834,97.75154551471678,579.613666966844,42.51201468272742,32.61017391387972
SHIP_0001,2024-04-27 16:00:00,442.4095584321348,116.7034277491012,258.3611157424622,44.2849390463745,37.50894059497038
SHIP_0001,2024-05-27 03:00:00,936.4365763738147,76.8273437672315,415.98981640476126,83.32303226957256,64.9135394656225
SHIP_0001,2024-07-23 09:00:00,658.6181327332905,297.9126404308283,411.2665804815485,39.48283116789482,37.75187701579258
SHIP_0001,2024-08-06 07:00:00,661.5971618440516,257.28268403733534,219.41937643232916,72.45593718549641,62.05028587938406
SHIP_0001,2024-06-20 20:00:00,996.6120462683506,76.92104093503328,672.9324197938189,67.29353455868153,50.37174851872467
SHIP_0001,2024-07-15 01:00:00,818.1503315942291,53.123992482810955,569.2051493174863,41.83650770395292,24.845568337720636
SHIP_0001,2024-04-22 01:00:00,473.37457337344654,24.9164848257598,245.9120449243892,44.35759995342831,27.67302725688621
SHIP_0001,2024-09-16 06:00:00,240.49996746752348,13.239092438447527,124.15086016569067,89.98459177468807,71.39762751803904
SHIP_0001,2024-07-24 22:00:00,142.70768505569168,22.010883669786775,80.06257962099328,88.4798499861975,77.78768046033602
SHIP_0001,2024-09-18 09:00:00,343.1022114577508,19.254338939632145,106.80118109349641,43.68251562246121,38.781124782321186
SHIP_0001,2024-09-22 17:00:00,778.4545828676727,53.51063269263257,453.0860113572858,93.33084440891608,72.95618927370383
SHIP_0001,2024-10-06 13:00:00,517.9778642737704,47.632101425033085,192.19637675735765,43.63374584639186,35.01691325842501
SHIP_0001,2024-04-09 04:00:00,256.2089448207493,24.405246016920206,176.8746572526381,95.82498744364068,72.01409677814972
SHIP_0001,2024-12-22 12:00:00,358.98070122005043,29.160429438984796,226.54994882203755,85.52942924782823,68.09799346419909
SHIP_0001,2024-03-09 17:00:00,290.59718494585593,26.35508283567307,224.87477497492392,65.92918518264011,59.736854902038665
SHIP_0001,2024-07-17 21:00:00,656.3098486600671,44.63833989419482,320.9674969777458,37.224123881451035,23.31224914133212
SHIP_0001,2024-01-17 01:00:00,758.0473753989786,46.168114254005026,333.0393829823943,34.65695220257864,25.31476079350512
SHIP_0001,2024-10-15 01:00:00,499.5468536693555,31.49210639007544,357.65738430950796,55.72152001767429,34.8624093440179
SHIP_0001,2024-09-15 18:00:00,791.3928686850471,188.84748285186114,493.0312314185805,69.31699271664375,57.57177618118858
SHIP_0001,2024-02-27 17:00:00,666.3117999483107,41.87864186775024,348.70306991912685,31.288883693032204,28.32781639693578
SHIP_0001,2024-10-30 06:00:00,802.0126914760943,83.47340193726488,457.36320398402955,37.29318901214168,31.285995688763148
SHIP_0001,2024-04-14 14:00:00,721.0027898135987,84.80504550078489,506.0185601184279,36.02600090180635,32.097349572765644
SHIP_0001,2024-11-14 20:00:00,986.8274271366782,59.386288825010496,440.87867074717633,91.8990190266048,75.77456342518776
SHIP_0001,2024-03-26 23:00:00,907.7248480916763,70.76828892242484,443.13484823562817,64.8580775124146,48.905822214127134
SHIP_0001,2024-12-17 20:00:00,972.1692438585948,119.52377079073882,296.02950555471307,37.25908187273296,32.9213721528173
SHIP_0001,2024-04-11 00:00:00,190.14255338698445,21.401856111418315,106.15104908927707,67.82730008710975,52.585098288894145
SHIP_0001,2024-04-18 21:00:00,158.83576667050613,11.429659648319184,116.72478040651932,97.03764074129602,74.65788337224794
SHIP_0001,2024-09-16 03:00:00,713.5247981211407,189.32760594468346,312.6017592818496,74.6728993983171,70.92329074702914
SHIP_0001,2024-08-11 02:00:00,280.5098930695618,21.239732502282422,95.83096482945581,62.63803133652443,50.57646821783566
SHIP_0001,2024-09-06 01:00:00,389.40781792104787,20.432516626588335,211.3866893457866,57.332551880919254,48.946637813923935
SHIP_0002,2024-01-29 08:00:00,826.3608654648374,56.77996688410264,401.6018433546617,54.84605275116052,46.86171361611462
SHIP_0002,2024-06-23 20:00:00,486.7791107064929,33.465554304870615,373.948703588424,33.79697399731544,20.955569747225795
SHIP_0002,2024-04-29 23:00:00,473.27707056270674,43.156664532519486,248.2166932085548,35.090930836517195,29.653751367156577
SHIP_0002,2024-12-17 22:00:00,251.82799560927796,25.205659410977546,79.72700891690396,56.64705528875733,42.00893554156992
SHIP_0002,2024-10-22 23:00:00,849.8654344098567,52.47525787611776,356.9435883194386,79.50212290992785,58.8319652820214
SHIP_0002,2024-12-05 12:00:00,929.9056950913016,78.8155733463148,620.6744443853153,46.95870835776639,38.76295882532757
SHIP_0002,2024-05-14 15:00:00,536.8702245827969,39.46745737663375,373.7818618543837,48.23854210905451,40.098068290837794
SHIP_0002,2024-12-26 16:00:00,931.0021378352409,46.59328163936712,485.2008089845037,87.15010208754161,81.16454928510653
SHIP_0002,2024-05-04 05:00:00,473.1645327154465,38.16213971108836,156.23445565121898,37.04654440698738,38.83852033439831
SHIP_0002,2024-07-26 00:00:00,359.34545999842743,20.625789886260574,128.5578007302917,54.27792449310063,45.54661988368336
SHIP_0002,2024-08-06 20:00:00,407.1500698933646,24.11859560052494,244.60300518410446,35.27059567066833,26.448405380225733
SHIP_0002,2024-02-02 09:00:00,331.0931225063051,35.213219675758495,200.4095494512122,39.88404921814542,33.86630381268377
SHIP_0002,2024-09-16 06:00:00,905.0466390530502,99.05448442716884,433.11452343432774,45.950267125576374,44.04102003168609
SHIP_0002,2024-12-06 00:00:00,788.9562004151339,40.11516389798948,507.0359433723663,41.47495064336191,27.711834124356184
SHIP_0002,2024-04-10 12:00:00,868.0648357303174,101.56731496284159,283.18584210321643,71.49404681265125,49.061555584753975
SHIP_0002,2024-12-05 07:00:00,931.2991503268322,354.7109921139749,630.6526292671116,60.27266673718235,40.46866003998646
SHIP_0002,2024-12-04 16:00:00,160.08704055236973,41.322300355258065,106.08861834283131,98.85220915705439,72.01384400186339
SHIP_0002,2024-12-20 02:00:00,184.6398151816625,13.20935075026009,102.19705033618709,68.07915163408633,53.527210341097884
SHIP_0002,2024-05-09 15:00:00,304.4732832341633,47.69561083926253,111.58183603180399,58.258465300804794,42.97608110106898
SHIP_0002,2024-03-12 16:00:00,647.6934913514198,103.63941638558273,457.41546104103776,95.83204390526139,75.6378680296575
SHIP_0002,2024-09-07 07:00:00,749.5987898362388,449.7462321313127,337.68127666761677,84.16980515097066,53.71189251173128
SHIP_0002,2024-04-14 19:00:00,371.4153934538599,41.923086318051986,259.8076815182488,91.00472616530178,68.41139669001603
SHIP_0002,2024-06-21 08:00:00,953.8127368372776,155.1561195447745,695.1465950832907,97.82731812812608,75.81362497412995
SHIP_0002,2024-12-30 22:00:00,963.3161692613285,55.67966989120888,315.21263373738736,63.30079412826034,43.612178563207564
SHIP_0002,2024-05-13 14:00:00,926.9897666483666,122.48856751064791,320.69104097912594,30.264044078056113,25.088831572926363
SHIP_0002,2024-01-30 05:00:00,973.0146722707506,100.60692887962213,645.62862610019,61.33398396279941,40.28440808262212
SHIP_0002,2024-12-16 23:00:00,594.3564223962312,103.59363601093273,231.81082534376355,71.2942790093661,60.652366969214995
